0,1,2,3,4,5
0.07255881648092677,0.7519991069091314,0.0,0.0024521509317459236,0.17291634126838212,7.358440981415247e-05
4.999929760884443e-08,0.014691348169190406,0.0,0.032824376371729774,0.9524815566165683,2.6688432146076784e-06
0.00010918597341481133,7.402940484258627e-09,0.9998896360891063,4.184839322732951e-13,1.1705341198349107e-06,5.375067779275126e-18
0.00025095554047168187,2.7090489785326243e-08,0.0,0.0013001448038016596,0.004874916923901627,0.9935739556413355
2.4949494575775962e-08,0.015655313327744128,0.0,0.045912611679293086,0.665801192343145,0.27263085770032336
3.388535816104761e-08,4.80311156270288e-07,0.0,1.5796264119682315e-05,0.9956853448851566,0.004298344654208964
2.4234519460826816e-07,0.5770809441143336,0.0,7.911496377328338e-05,0.30133987786704386,0.12149982070965488
0.9998922529469844,8.120058534871206e-05,0.0,3.077010197892988e-20,2.654646766605246e-05,4.971327926116045e-16
0.6962068796785253,8.871185520996454e-05,0.0,4.043516342587761e-14,0.3025067773858648,0.0011976310803584911
0.0003878241091913631,0.9528624880378426,0.0,5.274125815253656e-09,0.0066830051208431685,0.04006667745799697
0.0018329574393430958,4.309827248388319e-06,0.9981527006972744,5.435303871301403e-06,4.596730123371676e-06,2.139461785893234e-12
4.4493895484319766e-07,0.00014905452341119717,0.9998496282784132,1.9583980207030293e-08,8.481273097646511e-07,4.547930995113789e-09
0.00030275722220841244,6.609356844669342e-05,0.9988886122874604,5.4920156086510577e-11,0.000742528157800473,8.70916393761616e-09
0.0011906109504359566,0.5454649507504836,0.0,2.299639542323638e-12,0.4529122605065843,0.0004321777901962217
2.260171643075806e-08,0.7679819352443039,0.0,9.564251853823899e-05,0.2061820630982842,0.02574033653715695
5.607741865894283e-07,0.01582048674270576,0.0,4.7728953833745875e-05,0.7362634041871345,0.24786781934213983
0.000548499156670064,9.153159092564474e-08,0.999444062217227,5.3527975160663935e-06,1.994296985934136e-06,9.930432114001265e-15
1.0259436711622996e-05,1.49485117124571e-10,0.0,0.02297715743554153,0.9770125829781922,7.028449027379236e-14
2.5809374529021643e-17,3.458441987496593e-08,0.0,0.9728917423436884,0.00036287184616641267,0.0267453512257245
1.570579829013449e-06,2.7035706138864444e-09,0.9999976834317666,1.567731140366474e-13,7.432846710110441e-07,5.935747480920492e-15
4.235964490128018e-12,1.8339558528002032e-07,0.0,0.04700352798460658,0.3648131166609544,0.5881831719546179
0.00016338093459667528,3.666825298285193e-13,0.9996239192269845,2.480818840813979e-06,0.00021021850518006927,5.140312558061685e-10
1.6710290336526848e-10,0.022176902622564283,0.0,3.094142323786253e-10,0.9775243333233381,0.0002987635775804497
